"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","91903","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","90904","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","84688","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","72365","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","79296","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","87281","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788286","10.1.10","85519","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","99886","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","78189","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","78881","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","79298","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","74150","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","61668","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","69982","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","77241","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788287","10.1.11","74618","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","22084","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","18785","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","19185","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","18836","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","17038","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","16380","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","19481","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","18953","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788288","10.1.12","18435","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","71172","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","54174","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","53664","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","54080","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","50802","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","39510","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","44289","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","51387","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788289","10.1.13","48695","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","52538","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","40224","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","39707","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","38178","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","35254","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","26779","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","29862","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","34517","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788290","10.1.14","32290","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","18636","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","13950","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","13957","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","15902","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","15543","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","12710","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","14405","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","16849","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788291","10.1.15","16387","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","6615","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","5224","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","6032","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","6383","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","6304","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","5837","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","6268","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","7144","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62788292","10.1.16","7745","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","592","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","349","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","360","","","","0"
"2018","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","351","","","","0"
"2019","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","274","","","","0"
"2020","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","273","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","292","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","335","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62788293","10.1.17","366","","","","0"
"2015","Alberta","2016A000248","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788294","10.1.18","12243","","","","0"
"2016","Alberta","2016A000248","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788294","10.1.18","12723","","","","0"
"2017","Alberta","2016A000248","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62788294","10.1.18","12662","","","","0"
