"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38940","","","","0"
"2023-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38957","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38532","","","","0"
"2023-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38012","","","","0"
"2023-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","37706","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38302","","","","0"
"2023-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","38815","","","","0"
"2023-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39255","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39317","","","","0"
"2024-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39447","","","","0"
"2024-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39539","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39682","","","","0"
"2024-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","39911","","","","0"
"2024-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40155","","","","0"
"2024-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40252","","","","0"
"2024-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40428","","","","0"
"2024-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40579","","","","0"
"2024-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40656","","","","0"
"2024-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40576","","","","0"
"2024-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","May 30, 2025","Dollars","81","millions","6","v1675434684","1.1.1.20.124","40504","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41062","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41370","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41743","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41067","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41572","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41891","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","42092","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","42035","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41661","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41352","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","40780","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","39827","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","39063","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","38103","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","37180","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","36565","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","36179","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","35435","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","33933","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","32168","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","31688","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","32228","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","33643","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","35543","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","36558","","","","0"
"2022-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","37621","","","","0"
"2022-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","38531","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","39245","","","","0"
"2022-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","39946","","","","0"
"2022-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","40415","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41554","","","","0"
"2022-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","43164","","","","0"
"2022-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","43209","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","42722","","","","0"
"2022-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","42018","","","","0"
"2022-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","41317","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2017) dollars","Agriculture, forestry, fishing and hunting [11]","April 30, 2025","Dollars","81","millions","6","v1670691720","1.1.1.20.123","40831","","","","0"
