transaction_date,prod_code,store_label,stock_level,qty_sold,qty_ordered,forecasted_demand,unit_price,discount_percent,weather_type,promo_flag,competitor_price,season,revenue
2022-01-12,P0023,S093,273,192,327,207.37,35.0,0,Cloudy,0,36.11,Autumn,6720.73
2022-12-31,P0029,S049,91,334,492,272.21,43.55,25,Foggy,0,40.55,Winter,10909.13
2022-01-14,P0027,S065,328,326,391,416.54,29.12,25,Sunny,0,31.27,Autumn,7119.4
2022-06-11,P0001,S096,328,478,494,590.27,83.09,15,Cloudy,1,91.14,Winter,33760.77
2022-12-22,P0011,S084,144,157,220,149.62,75.57,15,Cloudy,0,83.53,Summer,10084.29
2022-11-29,P0013,S033,206,300,393,286.66,13.3,0,Snowy,1,15.6,Summer,3990.03
2022-12-26,P0014,S056,199,211,261,173.81,16.69,0,Sunny,0,14.08,Autumn,3521.52
2022-04-30,P0024,S100,181,295,451,379.4,93.85,10,Cloudy,0,75.15,Winter,24917.35
2022-12-20,P0025,S017,433,498,678,579.82,45.4,0,Cloudy,1,48.3,Winter,22610.07
2022-10-25,P0021,S084,252,223,318,287.48,58.12,0,Snowy,0,62.74,Autumn,12960.7
2022-06-24,P0014,S051,206,285,399,361.73,78.58,20,Sunny,0,92.07,Spring,17915.71
2022-02-01,P0012,S057,124,60,211,76.71,69.43,0,Cloudy,0,62.89,Autumn,4166.03
2022-05-27,P0001,S043,439,298,382,342.83,86.14,0,Sunny,0,90.44,Autumn,25670.62
2022-05-10,P0019,S020,287,193,306,221.99,74.89,5,Foggy,0,65.72,Spring,13731.55
2022-09-16,P0024,S079,138,316,418,342.29,55.66,10,Rainy,1,63.29,Winter,15830.7
2022-06-28,P0027,S011,379,8,187,7.61,93.9,5,Snowy,0,111.76,Winter,713.62
2022-03-19,P0028,S020,494,234,367,196.96,67.62,0,Snowy,1,66.34,Summer,15822.64
2022-04-03,P0002,S066,321,221,381,209.17,71.02,15,Foggy,1,58.32,Spring,13340.44
2022-06-21,P0018,S075,356,240,349,202.58,41.61,5,Snowy,0,47.51,Autumn,9487.29
2022-11-29,P0001,S076,50,149,269,141.36,75.88,5,Cloudy,0,67.34,Spring,10741.39
2022-12-27,P0007,S084,215,263,305,223.5,50.95,0,Rainy,0,59.36,Summer,13398.94
2022-10-16,P0013,S057,404,115,272,118.75,20.84,0,Rainy,1,19.76,Autumn,2396.75
2022-07-17,P0026,S086,350,279,350,224.71,47.98,15,Cloudy,0,55.6,Spring,11379.18
2022-11-18,P0018,S089,222,49,182,40.35,59.14,10,Foggy,1,63.62,Spring,2607.99
2022-09-25,P0027,S060,419,229,403,201.73,54.76,0,Rainy,0,63.42,Winter,12540.07
2022-10-21,P0013,S090,259,88,149,98.23,63.11,5,Rainy,0,52.74,Winter,5276.4
2022-04-08,P0008,S068,383,305,464,367.87,65.76,5,Foggy,0,53.3,Spring,19054.89
2022-05-03,P0007,S021,334,281,454,257.32,87.04,10,Sunny,0,85.25,Winter,22012.25
2022-01-01,P0024,S032,168,82,125,89.1,31.38,0,Cloudy,0,29.52,Summer,2573.2
2022-03-30,P0008,S081,413,282,290,258.26,98.44,5,Sunny,0,98.01,Spring,26372.32
2022-11-08,P0023,S075,486,95,107,105.69,71.67,10,Snowy,0,61.66,Summer,6127.86
2022-06-09,P0020,S055,400,83,162,85.16,62.34,5,Rainy,0,65.55,Spring,4915.3
2022-10-09,P0022,S092,180,499,676,645.18,13.7,0,Cloudy,0,11.46,Summer,6838.17
2022-10-21,P0015,S086,406,279,354,234.88,52.42,15,Snowy,0,50.49,Spring,12432.37
2022-01-23,P0026,S004,450,73,204,83.66,75.72,5,Rainy,1,69.39,Autumn,5251.24
2022-03-20,P0022,S033,140,438,469,480.8,54.31,10,Rainy,0,48.55,Spring,21408.48
2022-06-23,P0002,S033,413,50,98,50.06,26.7,5,Foggy,0,28.92,Spring,1268.16
2022-03-21,P0010,S031,303,46,163,52.75,63.48,10,Foggy,1,70.27,Autumn,2628.27
2022-01-02,P0021,S022,263,496,538,478.67,99.47,5,Foggy,0,118.88,Winter,46869.79
2022-01-28,P0001,S038,262,166,216,193.87,20.88,0,Sunny,0,23.21,Summer,3466.44
2022-09-21,P0030,S011,353,14,15,13.41,41.25,5,Foggy,0,49.34,Spring,548.62
2022-09-25,P0030,S045,78,384,415,368.34,68.56,20,Cloudy,0,62.2,Autumn,21060.14
2022-05-27,P0023,S080,356,347,473,286.41,21.59,0,Foggy,1,23.42,Autumn,7491.73
2022-06-03,P0002,S015,273,339,403,338.0,58.65,10,Rainy,1,52.65,Summer,17894.92
2022-09-19,P0023,S053,177,180,351,177.89,92.2,5,Snowy,0,88.62,Autumn,15766.95
2022-02-16,P0017,S072,73,195,220,229.76,62.15,0,Rainy,0,56.26,Autumn,12119.08
2022-08-03,P0023,S046,393,72,101,64.9,70.75,0,Rainy,0,73.14,Spring,5093.76
2022-08-06,P0008,S094,408,402,585,438.02,30.51,5,Cloudy,0,32.58,Autumn,11652.99
2022-08-10,P0007,S068,339,88,98,92.95,37.22,5,Rainy,1,40.83,Autumn,3111.31
2022-11-06,P0004,S084,256,452,650,372.64,14.83,0,Cloudy,1,14.58,Spring,6703.64
2022-07-03,P0016,S078,141,405,438,409.22,25.31,20,Cloudy,0,23.35,Spring,8200.95
2022-04-07,P0004,S049,287,58,168,52.29,86.95,15,Sunny,0,101.1,Spring,4286.49
2022-01-20,P0009,S073,143,496,585,520.2,69.08,25,Sunny,0,63.52,Autumn,25696.28
2022-08-18,P0029,S098,346,367,398,330.5,37.89,15,Cloudy,0,41.95,Summer,11818.27
2022-01-21,P0015,S017,188,125,126,142.08,87.3,0,Foggy,0,93.75,Summer,10911.97
2022-03-30,P0012,S089,185,23,40,18.88,54.08,10,Cloudy,1,53.72,Spring,1119.46
2022-11-17,P0012,S012,101,23,59,22.94,23.05,0,Cloudy,0,27.09,Spring,530.09
2022-10-14,P0015,S097,112,136,194,166.53,72.36,5,Rainy,0,67.38,Spring,9349.17
2022-02-08,P0012,S091,64,294,415,350.06,80.29,20,Cloudy,0,76.83,Spring,18883.75
2022-03-29,P0004,S058,388,477,522,516.2,32.91,10,Rainy,0,33.16,Winter,14129.57
2022-11-01,P0024,S001,293,291,323,333.39,35.28,0,Cloudy,1,30.21,Summer,10265.15
2022-11-04,P0025,S066,91,206,380,212.41,81.42,0,Sunny,0,79.46,Summer,16771.76
2022-07-03,P0004,S041,431,245,429,241.81,14.93,20,Snowy,0,15.8,Winter,2926.64
2022-11-02,P0008,S061,74,130,140,105.6,26.8,5,Cloudy,0,25.08,Summer,3309.95
2022-07-09,P0021,S033,163,418,521,450.84,57.43,0,Cloudy,0,68.05,Autumn,24007.6
2022-04-15,P0029,S085,470,333,439,370.13,62.44,0,Sunny,0,60.99,Spring,20792.85
2022-08-06,P0014,S072,314,340,422,414.4,60.07,0,Foggy,0,65.37,Autumn,20424.71
2022-04-15,P0026,S071,474,174,263,176.57,76.51,5,Rainy,0,73.87,Spring,12646.78
2022-08-26,P0028,S026,409,40,169,40.44,52.91,0,Cloudy,0,55.48,Autumn,2116.25
2022-05-09,P0013,S062,470,186,349,203.28,42.31,15,Snowy,0,49.18,Autumn,6688.93
2022-01-20,P0016,S091,128,165,267,208.06,81.13,15,Foggy,1,82.77,Autumn,11378.05
2022-05-26,P0005,S080,388,467,473,584.33,55.17,5,Foggy,1,64.26,Summer,24475.38
2022-02-07,P0028,S061,326,471,526,531.7,46.76,5,Cloudy,1,37.63,Winter,20921.16
2022-10-18,P0006,S055,214,390,394,484.46,12.29,5,Sunny,0,10.05,Autumn,4554.79
2022-11-30,P0005,S037,103,231,411,247.58,33.72,25,Rainy,0,34.58,Autumn,5841.38
2022-10-31,P0023,S013,194,26,145,25.22,100.0,0,Cloudy,0,115.84,Autumn,2599.93
2022-11-14,P0007,S053,434,408,549,417.67,67.73,0,Foggy,0,64.77,Summer,27634.61
2022-02-23,P0004,S075,382,351,544,351.62,54.19,5,Sunny,0,59.49,Winter,18068.9
2022-10-01,P0024,S083,157,435,444,552.23,39.41,5,Foggy,0,47.09,Spring,16285.78
2022-09-02,P0008,S097,378,459,634,440.94,42.59,25,Foggy,0,43.58,Winter,14661.83
2022-06-12,P0017,S051,201,496,673,504.05,55.11,0,Rainy,0,54.04,Summer,27333.01
2022-12-13,P0008,S001,194,295,310,369.22,37.21,20,Sunny,0,39.84,Spring,8781.63
2022-07-25,P0024,S035,132,185,309,179.99,30.49,0,Foggy,0,32.58,Summer,5641.0
2022-03-14,P0001,S031,395,107,211,106.82,10.8,0,Rainy,0,11.52,Spring,1155.75
2022-02-22,P0008,S089,364,152,310,185.47,13.99,5,Cloudy,1,13.94,Autumn,2020.62
2022-03-20,P0006,S098,204,173,279,199.77,35.59,5,Snowy,0,42.24,Summer,5848.78
2022-09-02,P0017,S020,344,227,324,187.56,67.5,0,Foggy,1,56.01,Summer,15323.26
2022-08-04,P0001,S079,115,226,369,215.09,43.87,10,Cloudy,0,50.29,Winter,8923.28
2022-01-24,P0005,S034,349,9,207,11.24,20.24,15,Sunny,0,18.27,Spring,154.87
2022-08-11,P0026,S051,467,237,424,295.58,93.98,20,Rainy,0,89.39,Autumn,17819.43
2022-04-18,P0015,S028,313,474,603,439.79,70.73,5,Foggy,0,58.25,Summer,31847.93
2022-04-18,P0003,S083,254,251,382,248.81,85.09,25,Foggy,0,82.93,Spring,16017.82
2022-04-27,P0024,S072,430,85,138,80.62,27.17,5,Snowy,0,23.28,Summer,2194.15
2022-11-08,P0002,S081,490,27,154,23.21,98.82,0,Snowy,1,91.94,Winter,2668.26
2022-05-02,P0018,S056,83,402,475,441.2,17.79,20,Rainy,1,20.16,Winter,5721.79
2022-12-23,P0027,S072,407,168,177,137.62,98.0,0,Cloudy,0,107.47,Winter,16464.65
2022-05-13,P0012,S069,499,183,226,184.35,68.89,0,Snowy,1,81.96,Summer,12607.73
2022-03-11,P0012,S005,69,303,401,307.87,94.07,0,Snowy,1,98.0,Autumn,28504.3
2022-06-20,P0003,S066,331,372,511,426.77,62.35,5,Foggy,0,66.56,Spring,22034.14
2022-10-10,P0011,S076,417,455,650,465.68,41.38,0,Sunny,0,48.84,Autumn,18829.87
2022-04-16,P0008,S089,433,380,572,429.39,84.81,0,Sunny,0,96.44,Summer,32226.55
2022-07-08,P0022,S082,497,414,538,375.08,50.48,15,Rainy,0,43.3,Spring,17763.88
2022-05-22,P0004,S068,106,192,348,229.86,68.56,20,Snowy,0,64.17,Spring,10531.35
2022-08-06,P0018,S050,321,472,474,538.36,82.84,0,Sunny,1,74.39,Autumn,39100.6
2022-09-09,P0007,S078,307,488,591,481.49,92.1,5,Rainy,1,98.02,Autumn,42699.83
2022-01-30,P0024,S075,447,66,132,85.03,74.56,10,Snowy,1,67.0,Winter,4428.77
2022-07-27,P0002,S056,349,47,151,60.57,34.8,0,Snowy,0,29.17,Summer,1635.58
2022-10-05,P0015,S067,456,98,272,101.69,48.4,15,Cloudy,0,45.14,Winter,4031.45
2022-11-16,P0005,S096,481,292,379,270.44,54.34,5,Rainy,0,54.2,Summer,15073.18
2022-09-11,P0016,S021,476,325,408,303.52,84.24,10,Foggy,1,95.36,Autumn,24639.22
2022-07-13,P0002,S072,203,447,632,544.42,77.32,0,Sunny,0,82.35,Spring,34561.21
2022-07-27,P0002,S046,99,486,586,543.53,75.9,5,Cloudy,1,84.55,Autumn,35045.11
2022-07-13,P0024,S017,409,341,394,302.56,63.49,5,Rainy,0,59.01,Summer,20568.05
2022-08-22,P0025,S099,424,469,519,487.34,16.95,10,Snowy,0,19.87,Winter,7152.73
2022-02-01,P0008,S001,357,407,584,460.99,85.77,0,Snowy,1,89.68,Spring,34909.51
2022-08-25,P0007,S076,304,191,203,214.76,52.05,0,Rainy,0,46.81,Summer,9941.96
2022-07-16,P0010,S068,58,288,307,315.94,83.69,20,Snowy,0,68.92,Spring,19282.59
2022-03-10,P0010,S028,292,453,619,511.91,81.79,5,Rainy,0,81.04,Spring,35197.11
2022-06-15,P0029,S013,191,246,275,234.71,15.22,5,Sunny,0,12.38,Winter,3557.19
2022-01-29,P0012,S056,132,130,282,114.3,18.42,10,Cloudy,0,15.83,Winter,2155.07
2022-07-22,P0013,S020,123,467,511,427.03,49.7,0,Sunny,1,53.78,Autumn,23210.37
2022-03-30,P0013,S094,255,369,536,419.72,30.22,5,Foggy,1,26.26,Spring,10594.91
2022-04-29,P0024,S023,304,201,241,186.46,53.82,0,Rainy,0,58.74,Summer,10818.37
2022-07-03,P0009,S034,478,445,461,577.8,50.65,10,Foggy,0,43.13,Summer,20286.22
2022-11-08,P0012,S070,327,329,490,414.34,54.38,25,Sunny,1,48.42,Autumn,13419.44
2022-07-18,P0006,S094,209,266,382,331.7,72.42,0,Snowy,0,59.59,Winter,19262.88
2022-01-17,P0024,S042,62,413,433,392.36,68.72,25,Rainy,0,75.93,Spring,21285.56
2022-09-15,P0007,S033,283,225,341,235.11,41.37,0,Rainy,0,38.96,Spring,9309.32
2022-12-30,P0008,S022,217,93,196,86.49,99.14,0,Snowy,0,80.44,Autumn,9219.97
2022-09-10,P0027,S088,374,349,397,335.02,94.26,20,Snowy,0,76.2,Summer,26317.29
2022-09-07,P0004,S073,315,74,157,79.79,17.16,10,Snowy,0,19.72,Winter,1142.57
2022-07-12,P0013,S010,449,56,244,69.19,33.53,5,Cloudy,1,31.41,Winter,1783.86
2022-02-21,P0003,S020,323,90,212,83.16,11.28,15,Sunny,0,10.8,Winter,863.28
2022-03-26,P0010,S054,423,26,176,26.21,92.96,5,Snowy,1,109.6,Spring,2296.16
2022-05-18,P0021,S071,449,405,515,458.99,53.26,0,Snowy,0,61.46,Autumn,21570.45
2022-05-15,P0027,S066,56,110,135,99.51,60.76,15,Snowy,0,62.45,Winter,5681.18
2022-06-13,P0006,S026,176,402,599,498.4,12.88,0,Sunny,0,12.86,Autumn,5178.55
2022-02-21,P0023,S034,332,332,385,304.09,22.77,0,Sunny,0,19.01,Spring,7558.27
2022-10-24,P0018,S064,113,154,279,195.59,12.54,0,Cloudy,1,10.96,Summer,1930.65
2022-11-25,P0005,S071,402,405,566,481.76,43.06,0,Snowy,0,44.49,Winter,17439.23
2022-08-20,P0024,S026,432,238,282,283.12,42.88,0,Snowy,0,36.79,Spring,10205.0
2022-12-18,P0001,S071,72,372,434,309.26,79.74,5,Rainy,0,76.09,Summer,28180.29
2022-02-22,P0006,S064,170,343,494,346.76,70.73,15,Cloudy,0,82.02,Winter,20622.26
2022-03-23,P0004,S084,292,329,441,335.22,26.17,5,Rainy,1,27.06,Summer,8179.92
2022-08-18,P0004,S091,164,342,405,392.86,81.45,10,Cloudy,1,88.56,Autumn,25070.65
2022-09-29,P0014,S030,240,307,370,262.42,66.4,0,Snowy,1,58.12,Summer,20383.75
2022-05-14,P0012,S033,99,264,278,325.85,91.15,10,Cloudy,0,102.18,Winter,21658.28
2022-09-04,P0002,S100,209,180,202,148.36,46.38,0,Sunny,0,52.05,Autumn,8349.12
2022-06-05,P0021,S027,297,447,554,455.63,11.43,0,Snowy,0,9.33,Summer,5109.12
2022-11-07,P0001,S079,116,44,141,44.26,51.22,0,Cloudy,1,54.91,Summer,2253.8
2022-02-07,P0023,S026,329,50,119,44.84,42.18,10,Cloudy,0,40.39,Spring,1898.07
2022-12-27,P0014,S082,69,153,337,186.24,27.55,5,Sunny,0,32.34,Autumn,4004.63
2022-02-26,P0011,S007,99,229,326,242.16,97.78,25,Foggy,1,115.87,Winter,16794.44
2022-02-12,P0003,S024,499,45,231,46.01,97.46,0,Sunny,0,102.43,Summer,4385.8
2022-12-15,P0006,S062,448,382,470,394.15,46.3,10,Rainy,1,37.61,Spring,15918.66
2022-08-04,P0027,S055,144,103,171,108.36,86.39,10,Cloudy,0,80.37,Winter,8008.19
2022-11-11,P0028,S008,185,66,147,77.19,22.12,25,Sunny,1,18.28,Autumn,1094.75
2022-03-12,P0004,S074,214,302,400,281.2,56.5,0,Foggy,0,61.49,Autumn,17062.37
2022-01-01,P0019,S002,366,334,461,428.2,82.69,20,Snowy,0,94.6,Winter,22096.02
2022-07-21,P0017,S049,475,426,471,466.32,25.82,20,Sunny,0,23.29,Spring,8800.77
2022-10-13,P0003,S037,259,13,99,13.89,94.51,0,Foggy,0,104.63,Summer,1228.6
2022-10-18,P0024,S082,364,376,473,355.33,61.62,0,Snowy,0,61.34,Summer,23170.74
2022-05-29,P0023,S094,142,466,576,561.54,84.03,20,Sunny,0,95.94,Summer,31325.53
2022-07-02,P0028,S084,434,400,484,337.09,20.51,0,Rainy,0,22.67,Autumn,8204.81
2022-10-28,P0028,S059,375,241,376,290.32,82.91,0,Cloudy,1,85.08,Winter,19981.33
2022-03-26,P0022,S020,410,84,159,89.16,24.18,0,Sunny,0,26.1,Autumn,2031.12
2022-01-11,P0012,S054,346,472,535,476.6,95.78,0,Sunny,0,97.29,Summer,45208.4
2022-07-08,P0015,S076,430,450,466,409.27,77.15,5,Snowy,0,64.15,Summer,32980.75
2022-12-25,P0011,S084,117,425,568,515.28,59.76,20,Snowy,0,69.06,Winter,20319.33
2022-06-21,P0021,S081,261,318,408,399.44,53.71,10,Rainy,0,61.2,Autumn,15372.56
2022-02-21,P0027,S084,79,282,437,240.64,82.37,5,Rainy,1,93.14,Summer,22067.83
2022-03-09,P0027,S086,386,310,446,348.39,96.66,0,Snowy,1,111.87,Autumn,29964.25
2022-02-09,P0001,S027,399,495,679,535.3,94.05,0,Cloudy,0,111.84,Autumn,46554.65
2022-09-05,P0020,S034,396,149,250,161.44,59.54,5,Foggy,1,61.03,Autumn,8427.43
2022-07-30,P0010,S021,420,476,501,524.63,19.65,15,Sunny,0,17.76,Summer,7950.31
2022-09-13,P0012,S065,94,306,474,283.14,86.21,0,Rainy,0,79.49,Winter,26381.46
2022-02-20,P0001,S061,409,193,246,216.83,62.41,0,Cloudy,0,58.8,Autumn,12045.15
2022-08-09,P0028,S040,195,206,243,234.38,92.71,20,Cloudy,0,103.22,Spring,15278.64
2022-02-14,P0017,S041,400,367,370,308.56,25.95,20,Sunny,1,22.25,Spring,7618.13
2022-01-03,P0007,S015,51,135,334,175.28,66.24,0,Cloudy,0,56.61,Winter,8942.41
2022-01-26,P0018,S021,273,401,426,383.59,90.93,5,Sunny,0,84.37,Spring,34640.25
2022-04-25,P0006,S070,376,212,325,200.78,87.79,5,Sunny,0,72.56,Spring,17680.69
2022-09-13,P0010,S089,159,87,240,73.15,38.18,0,Sunny,1,44.42,Winter,3321.74
2022-02-22,P0008,S041,67,443,469,355.13,62.43,0,Foggy,0,63.75,Spring,27654.83
2022-06-22,P0027,S056,404,117,203,129.49,66.14,0,Foggy,0,56.02,Spring,7738.17
2022-09-13,P0027,S001,184,138,301,137.34,69.36,0,Sunny,1,78.39,Summer,9571.57
2022-04-08,P0008,S062,430,493,534,554.67,18.28,15,Foggy,0,14.72,Summer,7658.61
2022-02-20,P0006,S031,52,326,474,387.02,72.41,0,Foggy,0,66.86,Summer,23604.94
2022-10-07,P0010,S076,183,443,610,369.5,60.95,20,Rainy,0,65.63,Summer,21600.38
2022-02-09,P0026,S064,284,299,396,325.24,44.36,20,Foggy,0,47.39,Spring,10611.49
2022-08-24,P0003,S050,452,455,519,524.02,17.77,0,Snowy,0,15.08,Autumn,8083.37
2022-03-05,P0011,S075,446,160,334,150.63,73.92,20,Cloudy,0,69.56,Spring,9461.89
2022-08-07,P0015,S011,453,314,445,257.52,59.1,15,Rainy,1,62.19,Summer,15774.08
2022-07-20,P0023,S061,283,264,339,238.66,74.24,0,Rainy,1,74.53,Summer,19598.21
2022-10-11,P0020,S089,270,128,287,124.02,53.37,0,Rainy,1,56.08,Summer,6832.0
2022-04-26,P0018,S087,499,255,438,214.66,22.08,0,Snowy,0,22.38,Winter,5631.19
2022-10-23,P0006,S035,210,324,468,260.12,67.14,0,Snowy,0,76.57,Winter,21754.9
2022-12-21,P0015,S016,367,108,272,122.79,60.44,0,Sunny,1,50.41,Spring,6527.83
2022-02-07,P0005,S017,341,347,541,363.33,21.38,0,Cloudy,1,20.07,Winter,7417.73
2022-11-06,P0003,S055,315,229,250,231.59,30.11,0,Rainy,0,34.39,Summer,6894.84
2022-08-12,P0023,S053,56,290,370,241.45,59.92,5,Rainy,1,70.57,Spring,16508.77
2022-08-23,P0010,S046,343,228,237,212.57,77.08,15,Snowy,1,79.03,Spring,14937.31
2022-01-23,P0010,S057,232,388,487,376.63,16.89,0,Snowy,0,16.67,Spring,6554.11
2022-11-09,P0018,S077,353,239,395,304.24,58.22,0,Rainy,1,57.19,Autumn,13915.29
2022-06-18,P0021,S092,76,250,354,242.22,91.37,5,Rainy,0,106.23,Summer,21700.14
2022-11-05,P0010,S055,384,299,448,263.04,38.89,20,Foggy,0,33.03,Summer,9302.44
2022-07-10,P0001,S086,160,300,475,338.74,65.49,10,Foggy,0,59.88,Autumn,17682.15
2022-03-26,P0010,S007,236,18,48,19.84,50.66,0,Snowy,0,53.74,Summer,911.81
2022-07-10,P0021,S069,456,237,267,238.77,58.84,5,Sunny,0,64.77,Autumn,13247.53
2022-12-12,P0020,S065,187,140,170,164.78,28.07,5,Rainy,1,29.05,Winter,3733.32
2022-08-23,P0006,S007,473,455,571,429.55,16.01,0,Snowy,0,14.1,Spring,7286.39
2022-03-10,P0026,S058,138,249,317,291.18,57.52,0,Foggy,0,47.44,Autumn,14322.57
2022-09-13,P0015,S013,96,71,208,91.19,57.43,0,Rainy,0,66.36,Summer,4077.84
2022-09-02,P0021,S002,491,189,380,205.93,80.15,0,Sunny,1,85.05,Summer,15148.26
2022-02-23,P0013,S065,275,124,210,154.15,76.04,5,Cloudy,0,80.17,Spring,8957.65
2022-11-08,P0008,S037,98,59,139,65.79,97.58,5,Rainy,0,97.48,Winter,5469.37
2022-04-21,P0021,S018,80,288,433,259.89,49.63,0,Rainy,1,48.82,Winter,14294.68
2022-10-03,P0003,S053,387,46,75,41.65,49.95,0,Foggy,0,41.59,Summer,2297.74
2022-07-26,P0001,S032,177,186,273,232.39,82.62,0,Cloudy,0,93.42,Summer,15366.83
2022-06-15,P0015,S060,470,417,572,468.2,19.43,5,Rainy,0,19.51,Spring,7697.63
2022-08-22,P0004,S010,279,383,536,434.33,51.92,5,Rainy,0,54.16,Spring,18889.44
2022-04-22,P0007,S078,215,264,393,293.5,68.2,5,Foggy,0,60.97,Winter,17104.68
2022-01-20,P0006,S047,150,265,378,293.08,58.3,10,Foggy,0,50.56,Autumn,13904.07
2022-05-09,P0004,S058,76,382,400,433.12,59.56,0,Foggy,1,68.19,Autumn,22752.01
2022-04-11,P0030,S067,105,308,346,371.26,77.87,10,Foggy,0,67.51,Summer,21584.67
2022-09-11,P0016,S082,396,448,581,485.53,23.2,5,Snowy,0,24.02,Summer,9875.98
2022-01-27,P0022,S012,147,408,452,361.1,17.81,5,Foggy,0,17.25,Autumn,6905.08
2022-10-08,P0016,S021,482,305,378,292.47,35.81,25,Sunny,0,41.56,Spring,8191.25
2022-07-13,P0020,S002,116,5,107,5.74,73.02,0,Cloudy,0,62.88,Autumn,365.09
2022-09-29,P0019,S054,150,131,275,163.17,42.19,0,Foggy,0,47.47,Spring,5526.47
2022-09-12,P0002,S045,203,153,280,164.13,17.89,0,Sunny,1,17.97,Winter,2736.81
2022-07-10,P0015,S082,282,181,250,189.17,96.65,20,Snowy,1,108.62,Autumn,13995.24
2022-05-20,P0011,S075,409,498,505,542.37,78.47,15,Sunny,0,68.43,Spring,33217.2
2022-07-10,P0001,S006,86,451,626,554.68,87.25,15,Sunny,0,88.21,Autumn,33446.04
2022-11-12,P0021,S072,327,311,341,301.75,54.28,10,Foggy,1,51.94,Autumn,15193.5
2022-04-23,P0001,S017,130,376,533,333.31,49.2,10,Foggy,0,40.8,Spring,16649.6
2022-12-31,P0030,S054,409,363,370,317.59,79.48,0,Sunny,0,92.2,Spring,28850.03
2022-09-11,P0007,S074,290,414,549,423.32,11.58,10,Sunny,0,12.42,Summer,4315.13
2022-07-19,P0024,S025,333,0,30,0.0,64.16,5,Sunny,1,71.39,Summer,0.0
2022-08-08,P0011,S009,379,395,448,409.78,80.63,0,Cloudy,0,90.41,Summer,31850.8
2022-07-17,P0021,S066,300,489,546,573.04,67.92,0,Cloudy,1,64.05,Winter,33213.88
2022-05-29,P0012,S008,131,253,374,293.17,46.32,0,Cloudy,1,50.31,Spring,11718.5
2022-09-12,P0009,S072,198,313,356,303.25,69.38,10,Snowy,0,73.31,Autumn,19544.44
2022-01-09,P0008,S025,359,444,508,406.13,41.01,0,Rainy,1,36.24,Spring,18209.96
2022-02-14,P0020,S088,488,394,412,431.67,10.66,25,Sunny,0,10.11,Summer,3151.14
2022-03-16,P0021,S048,371,285,378,325.3,93.26,20,Rainy,0,97.49,Summer,21262.91
2022-09-06,P0025,S015,197,246,246,220.99,85.84,20,Cloudy,0,84.46,Spring,16893.63
2022-07-22,P0030,S100,296,147,181,182.49,78.66,5,Rainy,1,72.11,Spring,10984.36
2022-06-11,P0022,S049,138,412,413,368.36,33.75,0,Sunny,0,38.23,Spring,13905.15
2022-02-28,P0011,S094,159,321,406,339.49,99.41,0,Rainy,1,86.88,Autumn,31912.04
2022-04-11,P0009,S056,90,416,604,457.39,51.32,25,Sunny,1,45.11,Autumn,16012.86
2022-12-11,P0021,S044,50,269,432,275.3,28.47,20,Foggy,0,32.0,Spring,6126.75
2022-09-24,P0010,S053,57,246,386,247.06,78.15,5,Foggy,0,82.18,Summer,18264.35
2022-08-17,P0021,S040,92,274,407,346.36,21.54,0,Cloudy,1,19.89,Spring,5903.13
2022-02-03,P0009,S050,249,267,411,257.16,79.83,0,Cloudy,0,81.34,Winter,21314.07
2022-12-30,P0006,S088,60,2,73,1.63,42.68,0,Sunny,1,43.82,Autumn,85.36
2022-11-30,P0018,S077,250,64,223,75.49,39.15,0,Foggy,0,42.25,Summer,2505.76
2022-10-31,P0023,S064,98,246,403,257.39,22.99,15,Foggy,0,23.59,Summer,4808.09
2022-10-20,P0021,S047,153,196,309,232.53,77.2,0,Snowy,1,89.91,Winter,15131.03
2022-04-04,P0020,S057,202,242,295,213.23,89.03,0,Snowy,1,86.9,Winter,21544.99
2022-10-05,P0019,S019,150,499,684,574.71,88.18,10,Snowy,0,80.14,Autumn,39600.52
2022-03-28,P0019,S047,191,230,305,200.2,52.23,20,Cloudy,0,62.66,Summer,9610.87
2022-02-07,P0012,S033,68,384,454,466.26,29.06,0,Snowy,0,25.74,Spring,11160.82
2022-03-28,P0010,S016,178,328,504,351.92,80.27,15,Snowy,1,65.96,Autumn,22379.6
2022-01-31,P0026,S035,381,436,487,396.77,14.54,0,Sunny,1,14.59,Summer,6339.2
2022-06-19,P0028,S092,389,499,653,420.13,34.59,5,Cloudy,0,39.52,Spring,16395.31
2022-05-23,P0024,S070,249,332,404,356.28,88.68,0,Rainy,0,95.26,Spring,29440.5
2022-03-02,P0028,S034,416,203,345,232.25,93.47,5,Snowy,0,86.67,Autumn,18026.58
2022-10-24,P0020,S026,266,63,83,78.33,75.07,5,Foggy,0,86.65,Winter,4493.24
2022-05-30,P0019,S055,211,394,577,483.27,74.9,5,Cloudy,1,71.66,Winter,28034.95
2022-07-03,P0020,S066,335,416,479,422.45,36.19,15,Sunny,0,34.4,Spring,12796.83
2022-09-22,P0025,S054,330,158,274,175.5,56.55,20,Sunny,0,52.33,Autumn,7147.63
2022-06-27,P0012,S060,196,279,299,318.04,99.07,15,Cloudy,0,106.03,Winter,23493.74
2022-03-26,P0014,S075,229,297,426,322.54,72.36,5,Cloudy,0,68.65,Spring,20415.91
2022-12-21,P0004,S003,237,120,137,143.13,89.37,0,Sunny,0,85.62,Winter,10724.12
2022-09-14,P0023,S077,195,451,608,455.8,96.43,5,Snowy,0,78.49,Spring,41316.56
